file_name,molecules,props,norm_props
219.txt,2-Methylbutyric acid,0.18058769095131902,0.1210547890141536
219.txt,"1,2-Propanediol",0.249473049045145,0.16723126121048085
219.txt,Salicylic acid,0.20826441289667927,0.1396075470567942
219.txt,Eugenol,0.3178620734145873,0.2130750220577158
219.txt,Ribitol,0.24181236007917278,0.162096010399124
220.txt,Sorbitol,0.1866038219620592,0.21779395246351488
220.txt,"1,2-Propanediol",0.23674750026376026,0.2763189589374281
220.txt,"1,8-Cineole",0.23328776511288035,0.2722809420036683
220.txt,5-Methylfurfural,0.20015156204041606,0.23360614659538875
221.txt,2-Heptanone,0.29383610822859185,0.4106223941060508
221.txt,"1,2-Propanediol",0.26458626021513154,0.3697470820454193
221.txt,Ribitol,0.15716478034851533,0.21963052384852993
222.txt,Salicylic acid,0.23592587012090618,0.1917301021342647
222.txt,Citral,0.2053524407247774,0.16688396407526146
222.txt,Ascorbic acid,0.15140755321686236,0.12304452083737698
222.txt,2-Heptanone,0.1691826605870489,0.1374898343156609
222.txt,"1,2-Propanediol",0.271140998529116,0.2203484141613314
222.txt,5-Methylfurfural,0.19750080094187047,0.16050316447610463
223.txt,Citral,0.2944318742971672,0.1437485024985192
223.txt,"1,8-Cineole",0.3014563332337068,0.14717800704995498
223.txt,5-Methylfurfural,0.22499080880196054,0.10984575606297953
223.txt,Lactic acid,0.28143111669048393,0.13740122966412235
223.txt,Furfuryl alcohol,0.2756719383641044,0.13458946459277882
223.txt,2-Methylbutyric acid,0.297730212665143,0.1453588281545363
223.txt,"1,2-Propanediol",0.3725307875592603,0.18187821197710888
224.txt,2-Heptanone,0.2675249096812256,0.22003686930128416
224.txt,cis-Jasmone,0.37904202554705513,0.31175870962585156
224.txt,Sorbitol,0.18357086836628195,0.15098541372601565
224.txt,Caffeine,0.18607016163051554,0.15304106030480727
224.txt,Lactic acid,0.19961059523134558,0.16417794704204122
225.txt,Benzyl acetate,0.2826393611934068,0.15144302151683645
225.txt,Eugenol,0.2971077839538065,0.15919545079691297
225.txt,Caffeine,0.29879986241251477,0.16010209548132048
225.txt,Geraniol,0.16868485893520144,0.09038424306304352
225.txt,Furfuryl alcohol,0.23714115883349188,0.12706430366990865
225.txt,Leaf alcohol,0.300109651048987,0.16080390271658393
225.txt,Sorbitol,0.2818255784535003,0.15100698275539387
226.txt,5-Methylfurfural,0.2397757367793723,0.281497783903142
226.txt,Leaf alcohol,0.167800275200111,0.19699827114130353
226.txt,"1,8-Cineole",0.26692229748250196,0.31336796718842813
226.txt,2-Heptanone,0.17728721245130452,0.20813597776712625
227.txt,Nerolidol,0.33468839756518903,0.1984327880152395
227.txt,Lactic acid,0.20016052107792542,0.11867280293258355
227.txt,Sorbitol,0.2761783243153373,0.16374285837797872
227.txt,Salicylic acid,0.38387602306788127,0.2275955487662979
227.txt,"1,8-Cineole",0.1730035962802985,0.10257178377352025
227.txt,Ribitol,0.31875188453053527,0.18898421813438007
228.txt,5-Methylfurfural,0.29834316977782516,0.14696857320309592
228.txt,Ascorbic acid,0.23347450529232286,0.11501324111982991
228.txt,Geraniol,0.3185829509353814,0.15693901013612216
228.txt,Lactic acid,0.3734401377256248,0.18396252965728882
228.txt,Benzyl acetate,0.22841646470190488,0.11252157017146981
228.txt,Eugenol,0.35918193461954395,0.17693871286100965
228.txt,Furfuryl alcohol,0.2185401942726165,0.10765636285118368
229.txt,Nerolidol,0.3245613191307366,0.20465341382742008
229.txt,Furfuryl alcohol,0.18662337930900522,0.1176761044042123
229.txt,"1,2-Propanediol",0.2459013455701239,0.15505405872290887
229.txt,"1,8-Cineole",0.3551150420134761,0.22391918372827158
229.txt,Caffeine,0.275337106772704,0.17361489349783213
229.txt,Leaf alcohol,0.19836899077252332,0.12508234581935518
230.txt,Salicylic acid,0.37202917069367986,0.2545734962100878
230.txt,Eugenol,0.38472203853377307,0.26325901873769
230.txt,Ribitol,0.3704266639319998,0.253476926959186
230.txt,Lactic acid,0.334204306180463,0.22869055809303632
231.txt,Lactic acid,0.3843288296682994,0.19022860928218818
231.txt,2-Heptanone,0.1686957025519098,0.08349815681542255
231.txt,Geraniol,0.3069360723740562,0.15192204612036625
231.txt,Citral,0.17698925845681013,0.08760316139484715
231.txt,Eugenol,0.3505791927674421,0.17352378259257994
231.txt,Nerolidol,0.3426894838236494,0.1696186673783134
231.txt,Leaf alcohol,0.2901338727448669,0.14360557641628252
232.txt,Caffeine,0.25555481104548805,0.13032698618446925
232.txt,Eugenol,0.3176274261858115,0.16198257045123096
232.txt,Salicylic acid,0.2330658770436166,0.11885815498158632
232.txt,2-Heptanone,0.22329281765791256,0.11387412290514097
232.txt,Geraniol,0.3838007385738551,0.19572941455913564
232.txt,Sorbitol,0.18601157814791427,0.09486156130756418
232.txt,Lactic acid,0.36152084601499734,0.1843671896108725
233.txt,"1,8-Cineole",0.3904794462808817,0.1827904119002655
233.txt,Furfuryl alcohol,0.2960324879115744,0.13857810165581158
233.txt,Eugenol,0.36987904070993327,0.17314699364741964
233.txt,Benzyl acetate,0.3344221194526299,0.15654897471692855
233.txt,Sorbitol,0.2576433365034644,0.12060745335351283
233.txt,Salicylic acid,0.17879043816362594,0.0836950014835089
233.txt,Ascorbic acid,0.3089671819311532,0.1446330632425528
234.txt,beta-Ionone,0.2511403251965777,0.19817093313870657
234.txt,Nerolidol,0.3890988197119031,0.30703184016792834
234.txt,2-Methylbutyric acid,0.32259155407858,0.2545519889901332
234.txt,Lactic acid,0.3044607307848123,0.24024523770323195
235.txt,Eugenol,0.2604174296475244,0.1936240310136732
235.txt,"1,8-Cineole",0.24030181502997847,0.17866778790107307
235.txt,Geraniol,0.16289889626227483,0.12111762636114964
235.txt,Salicylic acid,0.24700645035692737,0.18365277880678016
235.txt,beta-Ionone,0.21760848845939582,0.1617949796038206
235.txt,Leaf alcohol,0.2167313251484454,0.16114279631350323
236.txt,Nerolidol,0.22032567695538097,0.1618534599143283
236.txt,cis-Jasmone,0.3415611098468827,0.2509142291758008
236.txt,Eugenol,0.3198947867268601,0.2349979301358681
236.txt,Ribitol,0.16760507610271494,0.12312437588435236
236.txt,Geraniol,0.31187975191436845,0.22911000488965053
237.txt,Furfuryl alcohol,0.16425616520538597,0.13893450378087505
237.txt,Salicylic acid,0.39713458904102167,0.3359124876295777
237.txt,Leaf alcohol,0.3261982208254579,0.2759116401379572
237.txt,Caffeine,0.29466712931850086,0.2492413684515901
238.txt,Citral,0.18435086169103615,0.22517966613761634
238.txt,Caffeine,0.30615883682205836,0.3739648625901933
238.txt,Lactic acid,0.3281737326026259,0.40085547127219034
239.txt,Caffeine,0.22620133050057414,0.1427997277477731
239.txt,Ribitol,0.18327967173623852,0.11570350699404774
239.txt,5-Methylfurfural,0.34743582046266286,0.2193344330119513
239.txt,Citral,0.19092627294788164,0.12053076671352875
239.txt,Nerolidol,0.39526438501300243,0.2495283579603191
239.txt,beta-Ionone,0.2409384700442041,0.15210320757237988
240.txt,"1,2-Propanediol",0.35255506602811193,0.3108813352015431
240.txt,Nerolidol,0.18582173088363785,0.16385669466443242
240.txt,Benzyl acetate,0.23789709920797172,0.20977650009559354
240.txt,"1,8-Cineole",0.1634888106823604,0.14416363471399327
240.txt,Geraniol,0.19428757575847103,0.17132183532443765
241.txt,Geraniol,0.1893090280073062,0.21798272064904117
241.txt,cis-Jasmone,0.25000989127034323,0.2878776403953492
241.txt,Caffeine,0.20677020230911491,0.2380886517823862
241.txt,Nerolidol,0.22236975186724453,0.2560509871732235
242.txt,Citral,0.32112988633610723,0.21333770632427376
242.txt,Caffeine,0.16164668645171837,0.10738749269333016
242.txt,5-Methylfurfural,0.3143105365796528,0.20880737608231584
242.txt,Eugenol,0.3006892975376975,0.19975831519402487
242.txt,Geraniol,0.20613190444866855,0.13694056382315847
242.txt,beta-Ionone,0.20135717532008238,0.13376854588289694
243.txt,Leaf alcohol,0.3137279833237726,0.2518971293693843
243.txt,Ribitol,0.2961882784774377,0.23781422463780869
243.txt,Furfuryl alcohol,0.15661180612269568,0.1257460809511164
243.txt,Nerolidol,0.18853073466656717,0.15137429041960368
243.txt,5-Methylfurfural,0.2904019301665045,0.23316827462208684
244.txt,Leaf alcohol,0.38863723103561565,0.20817541356664102
244.txt,2-Heptanone,0.3046968304497596,0.16321233177351063
244.txt,cis-Jasmone,0.34666782357126824,0.18569429735254184
244.txt,Eugenol,0.1851548569737799,0.0991790951723217
244.txt,Benzyl acetate,0.31812302315017277,0.1704041368679067
244.txt,Nerolidol,0.32359406193062157,0.17333472526707808
245.txt,Nerolidol,0.3132372305612447,0.22757410653276322
245.txt,cis-Jasmone,0.24818372614614642,0.18031122811449501
245.txt,Benzyl acetate,0.26153630845846665,0.1900121885788269
245.txt,"1,2-Propanediol",0.1791510507091653,0.13015738974097651
245.txt,Salicylic acid,0.3743102729249676,0.2719450870329383
246.txt,5-Methylfurfural,0.16628807339423293,0.12039159664538084
246.txt,Leaf alcohol,0.3111049617261327,0.2252381803577272
246.txt,Ribitol,0.32270049517381677,0.23363327903935047
246.txt,Citral,0.33883572594590394,0.24531509214381708
246.txt,Lactic acid,0.24229732458218084,0.17542185181372427
247.txt,Salicylic acid,0.39239631930070046,0.30499207326472266
247.txt,"1,2-Propanediol",0.26072030339274177,0.20264620732342808
247.txt,Benzyl acetate,0.3609632831799291,0.2805605829985451
247.txt,Leaf alcohol,0.27249884058511104,0.2118011364133043
248.txt,Nerolidol,0.3167807586298193,0.17258167205511374
248.txt,beta-Ionone,0.1979992679337338,0.1078696978739909
248.txt,Ribitol,0.18246354470464857,0.09940585965648682
248.txt,2-Heptanone,0.21943665739306062,0.1195487548135276
248.txt,Citral,0.34155953608122275,0.1860811120543783
248.txt,Furfuryl alcohol,0.2667677423151259,0.145334657377067
248.txt,Caffeine,0.3105336304083405,0.16917824616943553
249.txt,Ribitol,0.26881499772814516,0.19390121880885333
249.txt,Caffeine,0.34335427652280276,0.2476677762166127
249.txt,Nerolidol,0.15930670915247783,0.11491086929730028
249.txt,Ascorbic acid,0.39134002929246664,0.2822807852605049
249.txt,"1,8-Cineole",0.22353420923407608,0.16123935041672893
250.txt,Ascorbic acid,0.3078552822672255,0.16727273842496482
250.txt,2-Heptanone,0.37036201106553424,0.2012356823740764
250.txt,Nerolidol,0.36736253739462477,0.19960592253668924
250.txt,"1,8-Cineole",0.38626915533441497,0.20987880703570555
250.txt,beta-Ionone,0.24365708395209465,0.13239073687204184
250.txt,cis-Jasmone,0.16493299474932946,0.08961611275652229
251.txt,Ascorbic acid,0.2766950794981693,0.1776633252507863
251.txt,Lactic acid,0.20712067279787033,0.13299024877561363
251.txt,Eugenol,0.3667572999757277,0.23549143552485552
251.txt,"1,2-Propanediol",0.27207999536330285,0.17470002284873565
251.txt,Sorbitol,0.21506868884193606,0.13809359561537793
251.txt,Furfuryl alcohol,0.21969074078914633,0.14106137198463092
252.txt,Salicylic acid,0.25492772505368877,0.13186550590399054
252.txt,"1,2-Propanediol",0.29117555614655244,0.15061528521487647
252.txt,cis-Jasmone,0.24035921951164846,0.1243297098144846
252.txt,Furfuryl alcohol,0.37718511840399566,0.1951051281194484
252.txt,Ascorbic acid,0.22364569928095124,0.11568437004144379
252.txt,2-Heptanone,0.3207908457245852,0.16593427471230368
252.txt,Leaf alcohol,0.22515624857072003,0.11646572619345245
253.txt,2-Heptanone,0.17957568877907504,0.17173156926357874
253.txt,Ribitol,0.3777744925121636,0.36127276953775245
253.txt,beta-Ionone,0.2245860250153044,0.21477579049131149
253.txt,Sorbitol,0.26374042466546455,0.2522198707073571
254.txt,Eugenol,0.16509852407005782,0.09329669378794356
254.txt,cis-Jasmone,0.33754216544461624,0.19074409191352085
254.txt,Sorbitol,0.16730244574938105,0.09454212349245852
254.txt,Leaf alcohol,0.3167001986214584,0.1789663573299366
254.txt,Ascorbic acid,0.3062866963989791,0.17308171763625615
254.txt,2-Methylbutyric acid,0.23649961644867654,0.1336452425668892
254.txt,Lactic acid,0.24017779986418306,0.13572377327299526
255.txt,Ribitol,0.2195501444352624,0.21680587205663462
255.txt,2-Heptanone,0.17662114774642432,0.17441346740766248
255.txt,"1,8-Cineole",0.25895576288856614,0.25571893902215725
255.txt,Eugenol,0.35753068502043506,0.3530617215135458
256.txt,Benzyl acetate,0.2670978002718801,0.24185339913948795
256.txt,Lactic acid,0.3662625155771636,0.33164569037838876
256.txt,2-Methylbutyric acid,0.17121354766554495,0.15503152193500958
256.txt,cis-Jasmone,0.29980507522355393,0.2714693885471137
257.txt,Furfuryl alcohol,0.22220627050886513,0.36232800913181035
257.txt,Benzyl acetate,0.22273943135745522,0.36319737752710485
257.txt,Citral,0.16832808571996952,0.27447461334108486
258.txt,Furfuryl alcohol,0.38105201729042193,0.19750493112702056
258.txt,Leaf alcohol,0.1546921654426296,0.08017925137593594
258.txt,Salicylic acid,0.27522871341650335,0.14265513793639042
258.txt,cis-Jasmone,0.24206738301532155,0.12546712690435854
258.txt,Geraniol,0.36419984478826406,0.18877019933620945
258.txt,Caffeine,0.17598092526635464,0.09121353239788865
258.txt,Ascorbic acid,0.33610808254459934,0.17420982092219625
259.txt,Salicylic acid,0.25479221251925527,0.12739587746921413
259.txt,Caffeine,0.3282984955851958,0.16414895299729074
259.txt,cis-Jasmone,0.22459999140103473,0.11229979402117876
259.txt,Ribitol,0.30195677653590075,0.1509781171261636
259.txt,"1,2-Propanediol",0.255888959206582,0.1279442498280549
259.txt,Lactic acid,0.2608878922705228,0.13044371187123835
259.txt,Nerolidol,0.37357926428397564,0.1867892966868595
260.txt,Eugenol,0.37269885134629177,0.22711165478431486
260.txt,Ascorbic acid,0.23605499703059235,0.14384493218067915
260.txt,Caffeine,0.30359703303834,0.18500305088646674
260.txt,Ribitol,0.3400885787622895,0.20723991935296815
260.txt,Lactic acid,0.3885985204590997,0.23680044279557097
261.txt,Sorbitol,0.22758807590658237,0.1899981719700877
261.txt,"1,2-Propanediol",0.19294882691592893,0.1610801631490003
261.txt,Geraniol,0.16597953667457457,0.13856529357696112
261.txt,beta-Ionone,0.29945298608329757,0.24999341340784673
261.txt,Benzyl acetate,0.3118740775792818,0.26036295789610414
262.txt,5-Methylfurfural,0.15637558245957667,0.09209442818468047
262.txt,Ascorbic acid,0.3488520599353793,0.20544979257936002
262.txt,beta-Ionone,0.18812024354934861,0.11078984319127047
262.txt,Caffeine,0.17159204445431653,0.1010558743667386
262.txt,Nerolidol,0.37374813659877393,0.22011186390977366
262.txt,Benzyl acetate,0.16297283922156414,0.09597975720808992
262.txt,Ribitol,0.29633087832191196,0.17451844056008695
263.txt,Leaf alcohol,0.17649509905490451,0.2319818664302111
263.txt,Nerolidol,0.2570984117724242,0.3379253573531597
263.txt,Caffeine,0.32722069319150526,0.4300927762166293
264.txt,Citral,0.3167287916463365,0.338427514841965
264.txt,Leaf alcohol,0.2049886418920888,0.2190321766637269
264.txt,Salicylic acid,0.15287404342145916,0.16334726732622729
264.txt,Eugenol,0.2612922138039676,0.27919304116808086
265.txt,Ascorbic acid,0.296313246997399,0.17045583276851423
265.txt,Citral,0.2865543178495338,0.16484195484815617
265.txt,Benzyl acetate,0.3327803274606629,0.1914337223228635
265.txt,Caffeine,0.31436093281831934,0.1808378637688916
265.txt,cis-Jasmone,0.20470467059598024,0.11775749296267028
265.txt,2-Methylbutyric acid,0.3036444248299007,0.17467313332890433
266.txt,Salicylic acid,0.2963961724156329,0.1540591092202136
266.txt,2-Methylbutyric acid,0.2898117024950756,0.15063667106124215
266.txt,Leaf alcohol,0.32135834737665175,0.16703380591535505
266.txt,Eugenol,0.27295465292217813,0.14187481013666906
266.txt,2-Heptanone,0.3909073799998991,0.2031836047664685
266.txt,Citral,0.3524837673634137,0.18321199890005185
267.txt,Benzyl acetate,0.3377577190472948,0.15230143251302936
267.txt,beta-Ionone,0.38118456380743393,0.17188342958816952
267.txt,2-Methylbutyric acid,0.2442139925057497,0.1101207723786877
267.txt,Furfuryl alcohol,0.2922664312711615,0.13178853849328556
267.txt,Nerolidol,0.3863202497377345,0.1741992088583755
267.txt,2-Heptanone,0.2776642584565162,0.1252041387532995
267.txt,cis-Jasmone,0.2982851172432754,0.1345024794151529
268.txt,Nerolidol,0.2538332694216062,0.24438517299920745
268.txt,Benzyl acetate,0.2816066935308801,0.2711248240748576
268.txt,Sorbitol,0.32692891198259,0.31476007418319585
268.txt,Ribitol,0.1762918028239195,0.16972992874273918
269.txt,2-Heptanone,0.2564145017509665,0.2340033291738966
269.txt,beta-Ionone,0.2627591651754804,0.2397934555266801
269.txt,Benzyl acetate,0.18911668904359058,0.17258748836883198
269.txt,Nerolidol,0.21386671070764962,0.19517430552217985
269.txt,Caffeine,0.1736158125210328,0.15844142140841155
270.txt,"1,2-Propanediol",0.3915606642951785,0.21231074694072033
270.txt,beta-Ionone,0.25003374914272514,0.13557248437208336
270.txt,Furfuryl alcohol,0.1967130939586752,0.10666113253884553
270.txt,Citral,0.30408163063374033,0.16487815048278995
270.txt,Lactic acid,0.15022388643971585,0.08145390598865308
270.txt,Leaf alcohol,0.15379084272025784,0.08338796939512405
270.txt,2-Methylbutyric acid,0.39787707448293674,0.2157356102817836
271.txt,Sorbitol,0.3483729346400325,0.38506268037530145
271.txt,Salicylic acid,0.21922945178683081,0.2423181364805841
271.txt,Citral,0.33711508528576983,0.37261918314411446
272.txt,Benzyl acetate,0.3636972865796398,0.40300974657516514
272.txt,2-Methylbutyric acid,0.2972736239317908,0.32940627347242557
272.txt,Eugenol,0.24148192014686423,0.2675839799524094
273.txt,Eugenol,0.17644057356600457,0.25766365422527615
273.txt,Furfuryl alcohol,0.2993322097706069,0.4371275236643293
273.txt,"1,8-Cineole",0.20899812118429542,0.3052088221103945
274.txt,Ribitol,0.16713702354617777,0.19579216029187765
274.txt,Eugenol,0.30305352513907224,0.35501113464937456
274.txt,Benzyl acetate,0.18526852017453535,0.217032247131226
274.txt,Geraniol,0.1981860581821648,0.23216445792752177
275.txt,Furfuryl alcohol,0.23938090453927685,0.1803046631469343
275.txt,Ascorbic acid,0.1899673778707667,0.14308578264343141
275.txt,Geraniol,0.2602825266842047,0.19604802391047996
275.txt,Citral,0.359696055377786,0.27092752542227755
275.txt,Eugenol,0.27831991049906013,0.2096340048768768
276.txt,Lactic acid,0.2563141827069031,0.2648519983932154
276.txt,Nerolidol,0.1899083123604836,0.19623415102890607
276.txt,Citral,0.3507182766379692,0.36240068910587436
276.txt,cis-Jasmone,0.1708230520977158,0.1765131614720042
277.txt,"1,2-Propanediol",0.19323204864924715,0.14071970492925734
277.txt,cis-Jasmone,0.25590988738105314,0.18636434324675147
277.txt,Citral,0.34447723385795914,0.2508628099851575
277.txt,Caffeine,0.15014915587672006,0.10934493039869468
277.txt,"1,8-Cineole",0.17066668931382825,0.12428666118987876
277.txt,Geraniol,0.2587347819044137,0.18842155025026022
278.txt,Sorbitol,0.24168439361195512,0.11340709643713456
278.txt,Ribitol,0.2846396049222738,0.13356324189089644
278.txt,Caffeine,0.3810961483427572,0.17882415575545768
278.txt,Nerolidol,0.25242610245439734,0.11844749640830675
278.txt,"1,2-Propanediol",0.31058502151316647,0.14573777379778183
278.txt,beta-Ionone,0.37482957869960726,0.17588365365174397
278.txt,Eugenol,0.2858614629464821,0.1341365820586789
279.txt,Lactic acid,0.1508011460669137,0.08946780583286099
279.txt,"1,8-Cineole",0.19617878966195643,0.11638960525017188
279.txt,cis-Jasmone,0.3357093123489998,0.19917073813349104
279.txt,Sorbitol,0.17554589227890124,0.10414845122063005
279.txt,2-Heptanone,0.20172981779450097,0.11968293769550274
279.txt,5-Methylfurfural,0.27520306435601066,0.16327338994815518
279.txt,Citral,0.350367290034442,0.20786707191918816
280.txt,Ascorbic acid,0.2059429171551874,0.17799813300458062
280.txt,2-Methylbutyric acid,0.1768547604296361,0.15285700331090352
280.txt,beta-Ionone,0.3955937343100766,0.34191487188871306
280.txt,Eugenol,0.37860340416807303,0.32722999179580275
281.txt,Nerolidol,0.28566942438184995,0.15815656368862777
281.txt,Benzyl acetate,0.19174141015179916,0.10615473676274553
281.txt,Citral,0.3717280439720201,0.20580161908655817
281.txt,cis-Jasmone,0.27562610928456244,0.15259623392191848
281.txt,2-Methylbutyric acid,0.3472828040907502,0.1922678811076627
281.txt,Caffeine,0.33419671495001063,0.1850229654324872
282.txt,Nerolidol,0.3712745056196125,0.18153332565778071
282.txt,cis-Jasmone,0.3045040298187058,0.1488861431972927
282.txt,Geraniol,0.17922844483392322,0.08763309936639901
282.txt,Benzyl acetate,0.29999853385953457,0.14668319725614584
282.txt,2-Methylbutyric acid,0.3830443579233157,0.1872881523395276
282.txt,2-Heptanone,0.2066822162721764,0.1010565215394819
282.txt,5-Methylfurfural,0.300481947576664,0.14691956064337233
283.txt,Salicylic acid,0.1670966711121938,0.09194866687331812
283.txt,beta-Ionone,0.20106841103519793,0.11064237379456486
283.txt,Eugenol,0.3057575644533774,0.1682499133632895
283.txt,cis-Jasmone,0.28472556289029527,0.15667658582461888
283.txt,Sorbitol,0.3838389735961702,0.21121594871565982
283.txt,5-Methylfurfural,0.31669105102413186,0.17426630799142187
283.txt,Furfuryl alcohol,0.15810391683499292,0.08700020343712696
284.txt,"1,8-Cineole",0.3330463601587666,0.1784383723649528
284.txt,Leaf alcohol,0.3203554133738991,0.17163886287029131
284.txt,Geraniol,0.38674983718676126,0.20721142674286525
284.txt,Sorbitol,0.38070882272473067,0.20397479389834472
284.txt,2-Methylbutyric acid,0.24133684975884784,0.1293025831062229
284.txt,Citral,0.2042530533737053,0.10943396101732308
285.txt,Leaf alcohol,0.33019446895505444,0.4529439735768712
285.txt,Lactic acid,0.2224914344801097,0.30520243037128664
285.txt,Ribitol,0.176310370314829,0.24185359605184217
286.txt,Furfuryl alcohol,0.18288361427662975,0.1798242300314871
286.txt,5-Methylfurfural,0.24112643794663252,0.23709273362457417
286.txt,Ascorbic acid,0.23564560006471574,0.2317035824097896
286.txt,Eugenol,0.3573575402312224,0.35137945393414927
287.txt,"1,2-Propanediol",0.23359207640648627,0.19518880844958764
287.txt,Nerolidol,0.3305656784977822,0.2762196470570007
287.txt,Benzyl acetate,0.2867288221917574,0.23958970703429547
287.txt,beta-Ionone,0.34586275634138397,0.28900183745911623
288.txt,beta-Ionone,0.29635732869122866,0.1638993775548579
288.txt,5-Methylfurfural,0.32329386212440814,0.1787965325625667
288.txt,Ascorbic acid,0.38098864578809855,0.2107044296015945
288.txt,Leaf alcohol,0.18990103665642968,0.10502409993524915
288.txt,2-Methylbutyric acid,0.261591547953831,0.1446722848818607
288.txt,Sorbitol,0.3560338641767857,0.19690327546387112
289.txt,Eugenol,0.3059445682942518,0.17881356412670035
289.txt,"1,8-Cineole",0.33680286822467176,0.19684912731454587
289.txt,"1,2-Propanediol",0.25277214719668617,0.14773620203228036
289.txt,Sorbitol,0.33985797343304486,0.19863472610499677
289.txt,Ascorbic acid,0.2876435498164862,0.16811727898131262
289.txt,Leaf alcohol,0.1879484706977223,0.10984910144016392
290.txt,Ascorbic acid,0.21516947727719749,0.2809493537109552
290.txt,cis-Jasmone,0.38362864511167916,0.5009084990725012
290.txt,2-Heptanone,0.16706759125347256,0.2181421472165436
291.txt,Lactic acid,0.25168181445356264,0.18997425190311032
291.txt,Ribitol,0.32621174376415885,0.24623086939417907
291.txt,Nerolidol,0.21291925135584097,0.1607155271822764
291.txt,Furfuryl alcohol,0.22201947228460295,0.16758454815960874
291.txt,cis-Jasmone,0.3119883816385072,0.23549480336082543
292.txt,"1,8-Cineole",0.187209048747085,0.17681779540310347
292.txt,5-Methylfurfural,0.25364837144431107,0.23956932715875964
292.txt,Sorbitol,0.29414103269109626,0.27781439671912045
292.txt,Lactic acid,0.3237696893188732,0.3057984807190165
293.txt,Benzyl acetate,0.23435258829369512,0.1636371191564659
293.txt,Salicylic acid,0.36622911835913113,0.25572014508496416
293.txt,cis-Jasmone,0.22002586649029057,0.15363345971351053
293.txt,Ribitol,0.18178911619519358,0.1269345795784489
293.txt,2-Methylbutyric acid,0.15006828341955986,0.10478545065078536
293.txt,2-Heptanone,0.2796831211572566,0.19528924581582507
294.txt,"1,2-Propanediol",0.3793039844584305,0.21885592005000645
294.txt,"1,8-Cineole",0.37851413342193074,0.21840018116410356
294.txt,Salicylic acid,0.3274919345940018,0.18896070590152683
294.txt,Eugenol,0.2876932962588286,0.16599715169046803
294.txt,beta-Ionone,0.360118535160848,0.2077860411938951
295.txt,Sorbitol,0.24166339245668536,0.13970541081562585
295.txt,Furfuryl alcohol,0.3900462350405073,0.225485411544858
295.txt,"1,2-Propanediol",0.32646055842025845,0.1887265835572322
295.txt,Ribitol,0.3765474737837369,0.21768178863073714
295.txt,"1,8-Cineole",0.39508930372141765,0.22840080545154692
296.txt,2-Methylbutyric acid,0.22745093085883974,0.13180579277787371
296.txt,"1,2-Propanediol",0.37268372733627786,0.2159669074621505
296.txt,Sorbitol,0.28022640249050856,0.16238870950357132
296.txt,Geraniol,0.33222955970117535,0.1925240768868697
296.txt,2-Heptanone,0.328580296585065,0.19040936134687267
296.txt,"1,8-Cineole",0.18448109016072115,0.10690515202266201
297.txt,2-Heptanone,0.38515256936669673,0.3280414881460925
297.txt,Eugenol,0.32901626113620974,0.28022916763830935
297.txt,Citral,0.15872255061565815,0.13518689954975063
297.txt,Ascorbic acid,0.30120574770304953,0.2565424446658477
298.txt,Salicylic acid,0.2462163058629756,0.14317191924117229
298.txt,Caffeine,0.24508914514496238,0.14251648838850967
298.txt,Benzyl acetate,0.2922077484892369,0.1699154084117742
298.txt,"1,8-Cineole",0.1586924774988887,0.09227783063765385
298.txt,beta-Ionone,0.3212541413432828,0.18680554815037126
298.txt,Eugenol,0.18741718456850603,0.10898091383266496
298.txt,Lactic acid,0.2688478367670677,0.15633189133785383
299.txt,Nerolidol,0.20863011093304665,0.19340761775172727
299.txt,Eugenol,0.16314270149721644,0.1512391529153898
299.txt,Salicylic acid,0.16767557215752985,0.1554412870755411
299.txt,Furfuryl alcohol,0.18431170174038003,0.17086357763963264
299.txt,Benzyl acetate,0.2003515502135396,0.1857330941654041
299.txt,Citral,0.1545951556636502,0.14331527045230527
300.txt,Salicylic acid,0.19634557514628256,0.255512353509934
300.txt,Sorbitol,0.21608127232314225,0.28119520595039177
300.txt,Ascorbic acid,0.3560118305401255,0.4632924405396743
301.txt,cis-Jasmone,0.27855589179990325,0.3964516697910377
301.txt,5-Methylfurfural,0.26777115273624674,0.3811024061929136
301.txt,Sorbitol,0.15629552720563356,0.22244592401604876
302.txt,5-Methylfurfural,0.16243240208260162,0.1469835553468785
302.txt,Lactic acid,0.3742955262612725,0.3386965069465382
302.txt,Salicylic acid,0.26901301368688063,0.24342734995797644
302.txt,Citral,0.29936501148400463,0.27089258774860664
303.txt,5-Methylfurfural,0.3090961629715362,0.1446630202468532
303.txt,Furfuryl alcohol,0.2684320576526067,0.1256314275071718
303.txt,Benzyl acetate,0.3125102672850666,0.1462608875147125
303.txt,Caffeine,0.3416697017542605,0.1599080703799111
303.txt,Leaf alcohol,0.26123224186968563,0.1222617735898754
303.txt,"1,2-Propanediol",0.3532235691799587,0.1653155052094633
303.txt,beta-Ionone,0.29049927677199555,0.1359593155520126
304.txt,Geraniol,0.25832721945175763,0.13939125242144948
304.txt,Ribitol,0.17196224181581818,0.09278941764936012
304.txt,Furfuryl alcohol,0.20120708683249758,0.10856969656227354
304.txt,5-Methylfurfural,0.32801538127443475,0.17699441393120927
304.txt,beta-Ionone,0.345461147654973,0.1864080066234396
304.txt,Citral,0.18316453405139616,0.09883408281481282
304.txt,Lactic acid,0.36511512152751646,0.19701312999745513
305.txt,2-Heptanone,0.32330843836190615,0.168639677930565
305.txt,cis-Jasmone,0.3320142293209737,0.17318067225445755
